gid_0,name_0,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
ROU,Romania,drr,Liv,3.468028805,11,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
POL,Poland,drr,Irr,3.465074135,17,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
POL,Poland,drr,Liv,3.458863575,12,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
TGO,Togo,drr,Liv,3.456993435,13,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
LTU,Lithuania,drr,Irr,3.45326391,18,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
UZB,Uzbekistan,bws,Dom,3.450762308,37,3,High (40-80%),Asia,Europe & Central Asia
TGO,Togo,drr,Ind,3.450304855,10,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
ROU,Romania,drr,One,3.446792475,7,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
SYR,Syria,drr,One,3.44223079,8,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
HTI,Haiti,drr,One,3.439259265,9,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
POL,Poland,drr,Tot,3.43199257,14,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
POL,Poland,drr,Ind,3.431331455,11,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
POL,Poland,drr,Dom,3.42749962,12,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
UZB,Uzbekistan,drr,Ind,3.42559462,12,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
PRT,Portugal,bws,Dom,3.424971126,38,3,High (40-80%),Europe,Europe & Central Asia
POL,Poland,drr,One,3.417936545,10,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
RUS,Russia,drr,Irr,3.417125835,19,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
ARE,United Arab Emirates,rfr,Pop,3.412390253,45,3,"High (8 in 1,000 to 1 in 100)",Asia,Middle East & North Africa
THA,Thailand,bws,Ind,3.411990021,42,3,High (40-80%),Asia,East Asia & Pacific
HUN,Hungary,drr,Ind,3.41145297,13,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
ITA,Italy,bws,Dom,3.41084066,39,3,High (40-80%),Europe,Europe & Central Asia
NER,Niger,bws,Irr,3.40935729,44,3,High (40-80%),Africa,Sub-Saharan Africa
MEX,Mexico,bws,Dom,3.405223021,40,3,High (40-80%),Americas,Latin America & Caribbean
IDN,Indonesia,drr,Ind,3.40431761,14,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
IDN,Indonesia,drr,Liv,3.40278756,14,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
IRQ,Iraq,rfr,Pop,3.400285303,46,3,"High (8 in 1,000 to 1 in 100)",Asia,Middle East & North Africa
MKD,Macedonia,drr,Dom,3.3987357,13,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
LTU,Lithuania,drr,Dom,3.397349045,14,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
MKD,Macedonia,drr,Ind,3.396480405,15,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
LTU,Lithuania,drr,One,3.39548802,11,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
UZB,Uzbekistan,bws,One,3.394065855,32,3,High (40-80%),Asia,Europe & Central Asia
LTU,Lithuania,drr,Tot,3.392873405,15,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
LTU,Lithuania,drr,Ind,3.39211925,16,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
DOM,Dominican Republic,drr,Irr,3.38894847,20,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
TUR,Turkey,bws,Tot,3.386483429,43,3,High (40-80%),Asia,Europe & Central Asia
AFG,Afghanistan,bws,Irr,3.386245758,45,3,High (40-80%),Asia,South Asia
LTU,Lithuania,drr,Liv,3.38596756,15,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
CAF,Central African Republic,rfr,Pop,3.385400914,47,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
DJI,Djibouti,bws,Irr,3.381672363,46,3,High (40-80%),Africa,Middle East & North Africa
SYR,Syria,drr,Dom,3.381199145,15,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
VNM,Vietnam,drr,Irr,3.38018847,21,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
TLS,Timor-Leste,drr,Liv,3.37538675,16,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
AFG,Afghanistan,bws,Tot,3.369185991,44,3,High (40-80%),Asia,South Asia
PAK,Pakistan,drr,Irr,3.367602985,22,3,Medium - High (0.6-0.8),Asia,South Asia
MNG,Mongolia,bws,One,3.367163344,33,3,High (40-80%),Asia,East Asia & Pacific
HUN,Hungary,drr,Tot,3.36644788,16,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BGR,Bulgaria,drr,Irr,3.36520806,23,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
DZA,Algeria,bws,Liv,3.361696089,35,3,High (40-80%),Africa,Middle East & North Africa
PAK,Pakistan,drr,Tot,3.360329715,17,3,Medium - High (0.6-0.8),Asia,South Asia
TUN,Tunisia,drr,Tot,3.35145636,18,3,Medium - High (0.6-0.8),Africa,Middle East & North Africa
BLR,Belarus,drr,One,3.351248975,12,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
CUB,Cuba,drr,Irr,3.344584665,24,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
ITA,Italy,bws,Tot,3.344018796,45,3,High (40-80%),Europe,Europe & Central Asia
CUB,Cuba,drr,Liv,3.34345719,17,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
ZAF,South Africa,bws,Dom,3.342836652,41,3,High (40-80%),Africa,Sub-Saharan Africa
BLR,Belarus,drr,Ind,3.340989465,17,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
UZB,Uzbekistan,drr,Liv,3.34095417,18,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
RWA,Rwanda,drr,Ind,3.338724185,18,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
ITA,Italy,bws,Irr,3.335438034,47,3,High (40-80%),Europe,Europe & Central Asia
KHM,Cambodia,drr,Dom,3.334371215,16,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
VNM,Vietnam,drr,Tot,3.326772565,19,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
BLR,Belarus,drr,Tot,3.323381645,20,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
LBN,Lebanon,drr,One,3.32294354,13,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
CUB,Cuba,drr,Tot,3.318887255,21,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
ITA,Italy,bws,Ind,3.318223979,43,3,High (40-80%),Europe,Europe & Central Asia
ALB,Albania,bws,Ind,3.314501814,44,3,High (40-80%),Europe,Europe & Central Asia
BLR,Belarus,drr,Irr,3.313167795,25,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BLR,Belarus,drr,Liv,3.309107535,19,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
TKM,Turkmenistan,bws,One,3.308650279,34,3,High (40-80%),Asia,Europe & Central Asia
DOM,Dominican Republic,drr,Tot,3.308417515,22,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
UZB,Uzbekistan,drr,Dom,3.306953675,17,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
NER,Niger,bws,Ind,3.304603573,45,3,High (40-80%),Africa,Sub-Saharan Africa
TKM,Turkmenistan,bws,Dom,3.304365238,42,3,High (40-80%),Asia,Europe & Central Asia
RWA,Rwanda,drr,Irr,3.298093295,26,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
MLI,Mali,bws,One,3.295918907,35,3,High (40-80%),Africa,Sub-Saharan Africa
RWA,Rwanda,drr,Tot,3.29587581,23,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
DNK,Denmark,drr,Irr,3.295649015,27,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
KGZ,Kyrgyzstan,bws,Irr,3.295402633,48,3,High (40-80%),Asia,Europe & Central Asia
MKD,Macedonia,drr,Tot,3.2907369,24,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
MRT,Mauritania,bws,Dom,3.290113151,43,3,High (40-80%),Africa,Sub-Saharan Africa
LBN,Lebanon,drr,Irr,3.28866704,28,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
JAM,Jamaica,drr,Irr,3.2879019,29,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
HRV,Croatia,drr,Irr,3.28765277,30,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
DNK,Denmark,drr,Liv,3.279955405,20,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
THA,Thailand,bws,Liv,3.277960321,36,3,High (40-80%),Asia,East Asia & Pacific
KGZ,Kyrgyzstan,bws,Tot,3.276846479,46,3,High (40-80%),Asia,Europe & Central Asia
AZE,Azerbaijan,drr,Irr,3.273115895,31,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
TUN,Tunisia,drr,Liv,3.27157322,21,3,Medium - High (0.6-0.8),Africa,Middle East & North Africa
GHA,Ghana,rfr,Pop,3.270727742,48,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
SYR,Syria,rfr,Pop,3.266019186,49,3,"High (8 in 1,000 to 1 in 100)",Asia,Middle East & North Africa
PAK,Pakistan,rfr,Pop,3.261080485,50,3,"High (8 in 1,000 to 1 in 100)",Asia,South Asia
PRT,Portugal,bws,Tot,3.260032396,47,3,High (40-80%),Europe,Europe & Central Asia
LKA,Sri Lanka,drr,Liv,3.259035195,22,3,Medium - High (0.6-0.8),Asia,South Asia
NIC,Nicaragua,drr,Irr,3.25880478,32,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
RWA,Rwanda,drr,Dom,3.25468071,18,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
IND,India,drr,One,3.254417,14,3,Medium - High (0.6-0.8),Asia,South Asia
TLS,Timor-Leste,drr,Dom,3.251299025,19,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
CUB,Cuba,drr,Dom,3.251056615,20,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
RWA,Rwanda,drr,Liv,3.24779093,23,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
PRT,Portugal,bws,Ind,3.241317524,46,3,High (40-80%),Europe,Europe & Central Asia
LBN,Lebanon,drr,Tot,3.24031969,25,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
BLR,Belarus,drr,Dom,3.23740031,21,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
PRK,North Korea,drr,Ind,3.23569637,19,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
ZAF,South Africa,bws,Liv,3.234434334,37,3,High (40-80%),Africa,Sub-Saharan Africa
BIH,Bosnia and Herzegovina,drr,Liv,3.23433649,24,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
CUB,Cuba,drr,Ind,3.230236225,20,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
GBR,United Kingdom,drr,Irr,3.220265725,33,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
ITA,Italy,drr,Irr,3.218702945,34,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
THA,Thailand,bws,Dom,3.216910911,44,3,High (40-80%),Asia,East Asia & Pacific
PRT,Portugal,bws,Irr,3.216816933,49,3,High (40-80%),Europe,Europe & Central Asia
GIN,Guinea,rfr,Pop,3.214458023,51,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
CZE,Czech Republic,drr,Irr,3.2129914,35,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
IRQ,Iraq,bws,Liv,3.210024597,38,3,High (40-80%),Asia,Middle East & North Africa
SLV,El Salvador,drr,Liv,3.20941853,25,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
UGA,Uganda,drr,Liv,3.207978115,26,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
NPL,Nepal,bws,Irr,3.206197941,50,3,High (40-80%),Asia,South Asia
RWA,Rwanda,drr,One,3.204767075,15,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
SVK,Slovakia,drr,Tot,3.20454985,26,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
MEX,Mexico,bws,Ind,3.197180898,47,3,High (40-80%),Americas,Latin America & Caribbean
BGR,Bulgaria,drr,Liv,3.196212715,27,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BIH,Bosnia and Herzegovina,drr,Irr,3.195259245,36,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
KHM,Cambodia,drr,Liv,3.195177,28,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
KGZ,Kyrgyzstan,bws,Ind,3.193422247,49,3,High (40-80%),Asia,Europe & Central Asia
TLS,Timor-Leste,rfr,Pop,3.190165089,52,3,"High (8 in 1,000 to 1 in 100)",Asia,East Asia & Pacific
LBN,Lebanon,drr,Ind,3.189605145,21,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
TUR,Turkey,bws,Dom,3.185656336,45,3,High (40-80%),Asia,Europe & Central Asia
NPL,Nepal,bws,Tot,3.18229337,48,3,High (40-80%),Asia,South Asia
BIH,Bosnia and Herzegovina,drr,One,3.176688305,16,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BGR,Bulgaria,drr,Dom,3.1757329,22,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
DJI,Djibouti,bws,Tot,3.175518835,49,3,High (40-80%),Africa,Middle East & North Africa
BFA,Burkina Faso,bws,Ind,3.175337025,50,3,High (40-80%),Africa,Sub-Saharan Africa
BIH,Bosnia and Herzegovina,drr,Dom,3.17472815,23,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BIH,Bosnia and Herzegovina,drr,Tot,3.174095535,27,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BIH,Bosnia and Herzegovina,drr,Ind,3.174030325,22,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
KGZ,Kyrgyzstan,bws,Dom,3.173787537,46,3,High (40-80%),Asia,Europe & Central Asia
DOM,Dominican Republic,drr,Liv,3.17354376,29,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
PER,Peru,bws,Ind,3.171894507,51,3,High (40-80%),Americas,Latin America & Caribbean
AFG,Afghanistan,drr,Liv,3.170693455,30,3,Medium - High (0.6-0.8),Asia,South Asia
ITA,Italy,bws,One,3.170574113,36,3,High (40-80%),Europe,Europe & Central Asia
LKA,Sri Lanka,drr,One,3.17017299,17,3,Medium - High (0.6-0.8),Asia,South Asia
PRK,North Korea,drr,Tot,3.168870555,28,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
PHL,Philippines,drr,Liv,3.167049635,31,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
ESP,Spain,bws,One,3.166389157,37,3,High (40-80%),Europe,Europe & Central Asia
MRT,Mauritania,bws,Liv,3.166009606,39,3,High (40-80%),Africa,Sub-Saharan Africa
DNK,Denmark,drr,Tot,3.16564955,29,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
PRK,North Korea,drr,Irr,3.163719525,37,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
BGR,Bulgaria,drr,One,3.16216657,18,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
DOM,Dominican Republic,drr,Dom,3.16080888,24,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
BDI,Burundi,drr,Irr,3.159409685,38,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
GMB,Gambia,rfr,Pop,3.158545939,53,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
BGR,Bulgaria,drr,Tot,3.155709875,30,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
NGA,Nigeria,drr,Ind,3.152484105,23,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
DOM,Dominican Republic,drr,One,3.14426436,19,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
HTI,Haiti,drr,Ind,3.14191985,24,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
BLZ,Belize,rfr,Pop,3.141656543,54,3,"High (8 in 1,000 to 1 in 100)",Americas,Latin America & Caribbean
BGR,Bulgaria,drr,Ind,3.138009185,25,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
LVA,Latvia,drr,Irr,3.135707765,39,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
AZE,Azerbaijan,drr,Liv,3.13494949,32,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
ESP,Spain,drr,Irr,3.13482714,40,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
IND,India,rfr,Pop,3.133896244,55,3,"High (8 in 1,000 to 1 in 100)",Asia,South Asia
FRA,France,drr,Irr,3.13251265,41,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
LBN,Lebanon,drr,Dom,3.131833295,25,3,Medium - High (0.6-0.8),Asia,Middle East & North Africa
NPL,Nepal,bws,Ind,3.131612957,52,3,High (40-80%),Asia,South Asia
BEN,Benin,rfr,Pop,3.129224602,56,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
NIC,Nicaragua,drr,Liv,3.12919176,33,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
AZE,Azerbaijan,drr,Tot,3.129058215,31,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
MNG,Mongolia,bws,Tot,3.128436223,51,3,High (40-80%),Asia,East Asia & Pacific
CUB,Cuba,drr,One,3.128274175,20,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
AFG,Afghanistan,bws,One,3.127598137,38,3,High (40-80%),Asia,South Asia
TJK,Tajikistan,drr,Irr,3.124873325,42,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
DNK,Denmark,drr,Ind,3.123455355,26,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
SVK,Slovakia,drr,Dom,3.118653125,26,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
SLV,El Salvador,drr,One,3.118321645,21,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
MNG,Mongolia,bws,Dom,3.112704779,47,3,High (40-80%),Asia,East Asia & Pacific
COD,Democratic Republic of the Congo,rfr,Pop,3.107798964,57,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
AFG,Afghanistan,drr,Dom,3.10757045,27,3,Medium - High (0.6-0.8),Asia,South Asia
ALB,Albania,bws,Liv,3.106192947,40,3,High (40-80%),Europe,Europe & Central Asia
BDI,Burundi,rfr,Pop,3.105248845,58,3,"High (8 in 1,000 to 1 in 100)",Africa,Sub-Saharan Africa
LSO,Lesotho,drr,Irr,3.10415671,43,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
ITA,Italy,bws,Liv,3.101707582,41,3,High (40-80%),Europe,Europe & Central Asia
BFA,Burkina Faso,drr,Ind,3.10118586,27,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
SVK,Slovakia,drr,Ind,3.100367595,28,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
BTN,Bhutan,rfr,Pop,3.09987495,59,3,"High (8 in 1,000 to 1 in 100)",Asia,South Asia
VNM,Vietnam,drr,Dom,3.09965444,28,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
SLV,El Salvador,drr,Dom,3.097655645,29,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
SLV,El Salvador,drr,Ind,3.097557685,29,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
ITA,Italy,drr,Liv,3.094395195,34,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
HRV,Croatia,drr,Dom,3.094309905,30,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
TUR,Turkey,bws,Ind,3.093831734,53,3,High (40-80%),Asia,Europe & Central Asia
ARM,Armenia,bws,Ind,3.093307853,54,3,High (40-80%),Asia,Europe & Central Asia
ITA,Italy,drr,Tot,3.09258794,32,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
PRK,North Korea,drr,Dom,3.089809835,31,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
TJK,Tajikistan,drr,Tot,3.089387405,33,3,Medium - High (0.6-0.8),Asia,Europe & Central Asia
KEN,Kenya,drr,Ind,3.088956465,30,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
BDI,Burundi,drr,Tot,3.087277805,34,3,Medium - High (0.6-0.8),Africa,Sub-Saharan Africa
DNK,Denmark,drr,Dom,3.087183625,32,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
GBR,United Kingdom,drr,Dom,3.086957235,33,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
SEN,Senegal,bws,Dom,3.086442801,48,3,High (40-80%),Africa,Sub-Saharan Africa
PHL,Philippines,rfr,Pop,3.08478482,60,3,"High (8 in 1,000 to 1 in 100)",Asia,East Asia & Pacific
HRV,Croatia,drr,Tot,3.084304835,35,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
VNM,Vietnam,drr,Ind,3.083179555,31,3,Medium - High (0.6-0.8),Asia,East Asia & Pacific
HRV,Croatia,drr,Ind,3.08302341,32,3,Medium - High (0.6-0.8),Europe,Europe & Central Asia
NIC,Nicaragua,drr,Tot,3.082992555,36,3,Medium - High (0.6-0.8),Americas,Latin America & Caribbean
