gid_0,name_0,year,scenario,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
BFA,Burkina Faso,2030,pes,bws,Irr,1.65656434002435,95,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
HTI,Haiti,2050,pes,bws,Dom,1.65593376709882,94,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
NGA,Nigeria,2050,opt,bws,Liv,1.65587699014978,82,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
RUS,Russia,2080,pes,bws,Dom,1.65506498321167,107,1,Low - Medium (10-20%),Europe,Europe & Central Asia
IDN,Indonesia,2050,pes,bws,Liv,1.65458721244436,88,1,Low - Medium (10-20%),Asia,East Asia & Pacific
KHM,Cambodia,2050,bau,bws,Irr,1.65380598107306,102,1,Low - Medium (10-20%),Asia,East Asia & Pacific
GHA,Ghana,2080,bau,bws,Irr,1.65267650734175,111,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
IDN,Indonesia,2080,opt,bws,Liv,1.65261460480732,90,1,Low - Medium (10-20%),Asia,East Asia & Pacific
CUB,Cuba,2050,pes,bws,Tot,1.65254679096225,99,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SSD,South Sudan,2050,opt,bws,Liv,1.65237181585817,83,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
EST,Estonia,2080,bau,bws,Dom,1.65197963888901,105,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SVK,Slovakia,2030,opt,bws,Ind,1.65189304856572,90,1,Low - Medium (10-20%),Europe,Europe & Central Asia
DNK,Denmark,2080,pes,bws,Ind,1.65165069320402,110,1,Low - Medium (10-20%),Europe,Europe & Central Asia
EST,Estonia,2050,opt,bws,Tot,1.65077249859376,94,1,Low - Medium (10-20%),Europe,Europe & Central Asia
MDG,Madagascar,2080,pes,bws,Irr,1.65075196645271,111,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
URY,Uruguay,2030,bau,bws,Tot,1.64978042769121,92,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
AGO,Angola,2080,pes,bws,One,1.64956278938322,92,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SVK,Slovakia,2050,bau,bws,Ind,1.64823764540654,96,1,Low - Medium (10-20%),Europe,Europe & Central Asia
KEN,Kenya,2080,bau,bws,One,1.6481879424902,93,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SRB,Serbia,2050,bau,bws,Liv,1.64781096871999,88,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ETH,Ethiopia,2030,pes,bws,Irr,1.64743619805403,96,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
NLD,Netherlands,2080,pes,bws,One,1.64703549467532,93,1,Low - Medium (10-20%),Europe,Europe & Central Asia
KHM,Cambodia,2080,bau,bws,Tot,1.64675213464691,110,1,Low - Medium (10-20%),Asia,East Asia & Pacific
ROU,Romania,2080,bau,bws,Dom,1.64675029496781,106,1,Low - Medium (10-20%),Europe,Europe & Central Asia
GBR,United Kingdom,2050,opt,bws,Ind,1.64517098710829,91,1,Low - Medium (10-20%),Europe,Europe & Central Asia
POL,Poland,2030,opt,bws,Liv,1.64502625061638,82,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SRB,Serbia,2030,opt,bws,One,1.64494194105435,82,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SUR,Suriname,2030,bau,bws,Irr,1.64380801733965,94,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SOM,Somalia,2050,pes,bws,Tot,1.64373269064843,100,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SVK,Slovakia,2030,opt,bws,Tot,1.64356810543031,92,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CUB,Cuba,2030,opt,bws,Tot,1.64340085080668,93,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
BGR,Bulgaria,2050,pes,bws,Ind,1.64326425577479,98,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SRB,Serbia,2030,opt,bws,Liv,1.64264121063399,83,1,Low - Medium (10-20%),Europe,Europe & Central Asia
POL,Poland,2080,pes,bws,One,1.64233591940617,94,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CUB,Cuba,2030,opt,bws,Dom,1.64149762572418,93,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ROU,Romania,2050,opt,bws,Ind,1.6414012164018,92,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SVK,Slovakia,2050,bau,bws,Tot,1.64135144560702,99,1,Low - Medium (10-20%),Europe,Europe & Central Asia
URY,Uruguay,2050,opt,bws,Irr,1.64062853200416,97,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
AGO,Angola,2080,opt,bws,Liv,1.63952725515627,91,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
VNM,Vietnam,2050,opt,bws,Liv,1.63945770381063,84,1,Low - Medium (10-20%),Asia,East Asia & Pacific
SOM,Somalia,2030,opt,bws,Tot,1.63940251494078,94,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
PHL,Philippines,2030,bau,bws,One,1.63922025429416,80,1,Low - Medium (10-20%),Asia,East Asia & Pacific
SSD,South Sudan,2050,opt,bws,Dom,1.63879513060936,96,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
RWA,Rwanda,2080,bau,bws,Ind,1.6382500682901,104,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
ROU,Romania,2050,pes,bws,Dom,1.63802201499496,95,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ARG,Argentina,2030,bau,bws,Ind,1.63691853957596,90,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
KHM,Cambodia,2080,bau,bws,Irr,1.63684016479726,112,1,Low - Medium (10-20%),Asia,East Asia & Pacific
EST,Estonia,2050,opt,bws,Ind,1.63673540012524,93,1,Low - Medium (10-20%),Europe,Europe & Central Asia
VNM,Vietnam,2080,pes,bws,One,1.63627749761708,95,1,Low - Medium (10-20%),Asia,East Asia & Pacific
ROU,Romania,2030,opt,bws,Dom,1.63601879677492,94,1,Low - Medium (10-20%),Europe,Europe & Central Asia
TJK,Tajikistan,2080,bau,bws,One,1.63543360339871,94,1,Low - Medium (10-20%),Asia,Europe & Central Asia
CUB,Cuba,2050,pes,bws,Dom,1.63542915107143,96,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ROU,Romania,2050,opt,bws,Liv,1.6350332384578,85,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CAN,Canada,2080,opt,bws,Dom,1.63466644626652,99,1,Low - Medium (10-20%),Americas,North America
NLD,Netherlands,2030,opt,bws,Ind,1.63466156614824,91,1,Low - Medium (10-20%),Europe,Europe & Central Asia
NLD,Netherlands,2050,bau,bws,Ind,1.63445498734878,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SRB,Serbia,2050,bau,bws,One,1.63443589807357,89,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CAF,Central African Republic,2080,opt,bws,Tot,1.63305287011534,102,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SSD,South Sudan,2030,opt,bws,Tot,1.63274484468352,95,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
NLD,Netherlands,2050,bau,bws,Tot,1.63254387499688,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CUB,Cuba,2050,pes,bws,Ind,1.63250569102216,99,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SRB,Serbia,2050,pes,bws,Liv,1.63228641634166,89,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2080,bau,bws,One,1.63220539575849,95,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2050,pes,bws,Tot,1.63163778843149,101,1,Low - Medium (10-20%),Europe,Europe & Central Asia
NLD,Netherlands,2030,opt,bws,Tot,1.63147831338951,96,1,Low - Medium (10-20%),Europe,Europe & Central Asia
MWI,Malawi,2030,opt,bws,Irr,1.63089668409335,94,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SWE,Sweden,2050,pes,bws,Dom,1.63018218664372,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
JPN,Japan,2050,bau,bws,Ind,1.63017374432838,98,1,Low - Medium (10-20%),Asia,East Asia & Pacific
BGR,Bulgaria,2050,bau,bws,One,1.62995677362263,90,1,Low - Medium (10-20%),Europe,Europe & Central Asia
PHL,Philippines,2080,opt,bws,One,1.62992563281466,86,1,Low - Medium (10-20%),Asia,East Asia & Pacific
KHM,Cambodia,2030,pes,bws,Tot,1.62976712197402,97,1,Low - Medium (10-20%),Asia,East Asia & Pacific
URY,Uruguay,2050,opt,bws,Tot,1.62963549879497,95,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ZMB,Zambia,2050,opt,bws,Irr,1.62956695129531,98,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
HND,Honduras,2080,bau,bws,Ind,1.62819401656257,105,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SUR,Suriname,2080,opt,bws,Irr,1.62726059847988,103,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
MDG,Madagascar,2050,bau,bws,Irr,1.62686803987308,103,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
IDN,Indonesia,2030,bau,bws,Liv,1.62626143876359,84,1,Low - Medium (10-20%),Asia,East Asia & Pacific
JPN,Japan,2050,opt,bws,Ind,1.62590953524885,94,1,Low - Medium (10-20%),Asia,East Asia & Pacific
JPN,Japan,2030,bau,bws,Liv,1.62584585049875,85,1,Low - Medium (10-20%),Asia,East Asia & Pacific
SSD,South Sudan,2030,opt,bws,Liv,1.62517727221383,84,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
KHM,Cambodia,2030,pes,bws,Irr,1.6249117420606,97,1,Low - Medium (10-20%),Asia,East Asia & Pacific
TGO,Togo,2080,pes,bws,Ind,1.62378431868218,111,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
VNM,Vietnam,2050,pes,bws,One,1.62342893209469,88,1,Low - Medium (10-20%),Asia,East Asia & Pacific
DNK,Denmark,2080,pes,bws,Irr,1.62316123839924,112,1,Low - Medium (10-20%),Europe,Europe & Central Asia
GTM,Guatemala,2080,pes,bws,Dom,1.62215403089928,108,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SRB,Serbia,2050,pes,bws,One,1.62155766626483,89,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGD,Bangladesh,2030,pes,bws,One,1.62141556842335,83,1,Low - Medium (10-20%),Asia,South Asia
EST,Estonia,2030,pes,bws,Dom,1.62127004766908,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ZMB,Zambia,2080,pes,bws,Irr,1.62034282187434,113,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
POL,Poland,2030,pes,bws,Liv,1.62016183331299,87,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SLV,El Salvador,2050,pes,bws,Liv,1.62000910240343,90,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SDN,Sudan,2080,pes,bws,Liv,1.6199269529292,96,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
FIN,Finland,2080,opt,bws,Dom,1.61854469225217,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2030,opt,bws,Ind,1.61849197995331,92,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SVK,Slovakia,2030,bau,bws,Tot,1.61799330614354,93,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SVK,Slovakia,2030,bau,bws,Ind,1.61495649170296,91,1,Low - Medium (10-20%),Europe,Europe & Central Asia
UKR,Ukraine,2030,bau,bws,Irr,1.61471003841665,95,1,Low - Medium (10-20%),Europe,Europe & Central Asia
URY,Uruguay,2080,opt,bws,Dom,1.61463961775498,101,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
BGD,Bangladesh,2030,opt,bws,One,1.61439072607688,83,1,Low - Medium (10-20%),Asia,South Asia
PHL,Philippines,2030,opt,bws,Liv,1.61437831670702,85,1,Low - Medium (10-20%),Asia,East Asia & Pacific
ETH,Ethiopia,2050,bau,bws,Irr,1.61419594723558,104,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SVK,Slovakia,2030,opt,bws,Irr,1.61382760880351,95,1,Low - Medium (10-20%),Europe,Europe & Central Asia
VEN,Venezuela,2030,bau,bws,Dom,1.61324504782494,91,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
MDA,Moldova,2080,pes,bws,One,1.61251093428939,96,1,Low - Medium (10-20%),Europe,Europe & Central Asia
RUS,Russia,2030,pes,bws,Dom,1.61228814073888,98,1,Low - Medium (10-20%),Europe,Europe & Central Asia
JPN,Japan,2030,opt,bws,Liv,1.61204522072535,86,1,Low - Medium (10-20%),Asia,East Asia & Pacific
IDN,Indonesia,2050,bau,bws,Liv,1.61162989908491,89,1,Low - Medium (10-20%),Asia,East Asia & Pacific
NLD,Netherlands,2030,pes,bws,Liv,1.61118254467268,88,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2030,opt,bws,Tot,1.61076084487975,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SSD,South Sudan,2050,opt,bws,Tot,1.6095356464965,97,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
ROU,Romania,2080,pes,bws,One,1.60900043911215,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ERI,Eritrea,2080,bau,bws,One,1.60889971901124,96,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
BGR,Bulgaria,2080,opt,bws,Ind,1.60857330125269,99,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CUB,Cuba,2030,opt,bws,Ind,1.60795916040358,93,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ZMB,Zambia,2050,pes,bws,Irr,1.60722806431671,103,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
DEU,Germany,2080,bau,bws,One,1.60662382476187,97,1,Low - Medium (10-20%),Europe,Europe & Central Asia
AGO,Angola,2080,opt,bws,One,1.6064976604486,87,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
CUB,Cuba,2030,opt,bws,Liv,1.6064159764274,87,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
CAN,Canada,2080,opt,bws,Tot,1.60609110335477,103,1,Low - Medium (10-20%),Americas,North America
SVK,Slovakia,2030,opt,bws,Dom,1.60537087144446,95,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SSD,South Sudan,2080,bau,bws,Liv,1.60457023926152,98,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
ROU,Romania,2080,bau,bws,Ind,1.60328631466089,106,1,Low - Medium (10-20%),Europe,Europe & Central Asia
JPN,Japan,2080,bau,bws,Tot,1.60273048916252,111,1,Low - Medium (10-20%),Asia,East Asia & Pacific
ROU,Romania,2050,pes,bws,Ind,1.60244757084197,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
DNK,Denmark,2050,pes,bws,Dom,1.60162394464042,98,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ROU,Romania,2030,opt,bws,Ind,1.60075321097963,94,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SVK,Slovakia,2050,pes,bws,Tot,1.60049341734533,102,1,Low - Medium (10-20%),Europe,Europe & Central Asia
KHM,Cambodia,2080,bau,bws,Ind,1.60033151739839,107,1,Low - Medium (10-20%),Asia,East Asia & Pacific
POL,Poland,2050,opt,bws,One,1.59981011791369,82,1,Low - Medium (10-20%),Europe,Europe & Central Asia
MWI,Malawi,2080,bau,bws,One,1.59769434512274,98,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
URY,Uruguay,2050,pes,bws,Dom,1.59693815832939,99,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
IDN,Indonesia,2050,opt,bws,Liv,1.59565468630681,87,1,Low - Medium (10-20%),Asia,East Asia & Pacific
ZMB,Zambia,2030,opt,bws,Irr,1.59540058983175,96,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
NLD,Netherlands,2030,opt,bws,Dom,1.59528848796773,96,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ROU,Romania,2080,bau,bws,Liv,1.59378992564911,99,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SVK,Slovakia,2050,bau,bws,Dom,1.59369465941649,94,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BTN,Bhutan,2050,bau,bws,Ind,1.59333563030884,99,1,Low - Medium (10-20%),Asia,South Asia
BGR,Bulgaria,2050,pes,bws,Liv,1.59312948844427,91,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2050,bau,bws,Ind,1.59199347826689,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
PHL,Philippines,2030,pes,bws,One,1.59108173371078,84,1,Low - Medium (10-20%),Asia,East Asia & Pacific
SVK,Slovakia,2050,pes,bws,Ind,1.59088538212581,101,1,Low - Medium (10-20%),Europe,Europe & Central Asia
GMB,Gambia,2080,pes,bws,Tot,1.59074865798034,111,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
CUB,Cuba,2030,bau,bws,Irr,1.58916586903743,97,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
RUS,Russia,2050,opt,bws,Dom,1.5886963817008,98,1,Low - Medium (10-20%),Europe,Europe & Central Asia
MYS,Malaysia,2050,bau,bws,Irr,1.58813768174229,105,1,Low - Medium (10-20%),Asia,East Asia & Pacific
BDI,Burundi,2080,opt,bws,Dom,1.58793395327276,102,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
NLD,Netherlands,2050,bau,bws,Dom,1.58705114585531,95,1,Low - Medium (10-20%),Europe,Europe & Central Asia
JPN,Japan,2050,pes,bws,Liv,1.5869228622296,92,1,Low - Medium (10-20%),Asia,East Asia & Pacific
AGO,Angola,2030,opt,bws,One,1.58655520898049,84,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
JPN,Japan,2030,pes,bws,Liv,1.58647817530469,90,1,Low - Medium (10-20%),Asia,East Asia & Pacific
SUR,Suriname,2030,bau,bws,Tot,1.58641419535284,94,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SWZ,Swaziland,2080,pes,bws,Ind,1.58544364698027,112,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
ROU,Romania,2030,opt,bws,Liv,1.58544032810083,88,1,Low - Medium (10-20%),Europe,Europe & Central Asia
GEO,Georgia,2030,opt,bws,Irr,1.5849274328554,97,1,Low - Medium (10-20%),Asia,Europe & Central Asia
SUR,Suriname,2050,opt,bws,Irr,1.58485511102892,100,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
BGR,Bulgaria,2080,opt,bws,Tot,1.5844335128727,104,1,Low - Medium (10-20%),Europe,Europe & Central Asia
CUB,Cuba,2080,opt,bws,Dom,1.58366146418931,103,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SDN,Sudan,2030,pes,bws,Tot,1.5820467847188,99,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SLV,El Salvador,2030,pes,bws,Liv,1.58194716525257,91,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ROU,Romania,2050,pes,bws,Liv,1.58193219333308,93,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2030,pes,bws,One,1.58152360622494,86,1,Low - Medium (10-20%),Europe,Europe & Central Asia
DOM,Dominican Republic,2050,bau,bws,Tot,1.58140478223224,101,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2050,bau,bws,One,1.58140478223224,91,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2050,bau,bws,Liv,1.58140478223224,90,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2050,bau,bws,Irr,1.58140478223224,106,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2050,bau,bws,Ind,1.58140478223224,101.5,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
HTI,Haiti,2050,bau,bws,Ind,1.58140478223224,101.5,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2050,bau,bws,Dom,1.58140478223224,96,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SDN,Sudan,2050,opt,bws,Tot,1.58127847564804,98,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
AGO,Angola,2050,opt,bws,One,1.58102299781589,84,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
URY,Uruguay,2080,opt,bws,Irr,1.58074853799064,104,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
HTI,Haiti,2050,bau,bws,Irr,1.58040437242768,107,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ZMB,Zambia,2030,bau,bws,Irr,1.58006242905323,98,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
MLI,Mali,2080,pes,bws,Tot,1.57974986515029,112,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
KHM,Cambodia,2050,bau,bws,Ind,1.57890955576818,103,1,Low - Medium (10-20%),Asia,East Asia & Pacific
HTI,Haiti,2050,bau,bws,Liv,1.57831345924938,91,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
NLD,Netherlands,2050,opt,bws,One,1.57821795159021,85,1,Low - Medium (10-20%),Europe,Europe & Central Asia
BGR,Bulgaria,2050,bau,bws,Tot,1.57808764641091,102,1,Low - Medium (10-20%),Europe,Europe & Central Asia
HTI,Haiti,2050,bau,bws,Tot,1.57784952210604,103,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
CUB,Cuba,2050,pes,bws,Liv,1.57747132467675,94,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SRB,Serbia,2030,pes,bws,Liv,1.57695657926881,92,1,Low - Medium (10-20%),Europe,Europe & Central Asia
AGO,Angola,2030,bau,bws,One,1.5761127819222,81,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
SWE,Sweden,2050,opt,bws,Irr,1.57596916817989,101,1,Low - Medium (10-20%),Europe,Europe & Central Asia
ROU,Romania,2030,pes,bws,Dom,1.57591154715946,100,1,Low - Medium (10-20%),Europe,Europe & Central Asia
DOM,Dominican Republic,2030,bau,bws,Tot,1.57564658774863,95,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2030,bau,bws,One,1.57564658774863,82,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2030,bau,bws,Liv,1.57564658774863,86,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2030,bau,bws,Irr,1.57564658774863,99,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2030,bau,bws,Ind,1.57564658774863,92,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
HTI,Haiti,2030,bau,bws,Ind,1.57564658774863,93,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
DOM,Dominican Republic,2030,bau,bws,Dom,1.57564658774863,92,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
ZMB,Zambia,2080,bau,bws,One,1.5754238424633,100,1,Low - Medium (10-20%),Africa,Sub-Saharan Africa
HTI,Haiti,2030,bau,bws,Irr,1.57519334322502,100,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
URY,Uruguay,2050,pes,bws,Irr,1.57453858427785,104,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
HTI,Haiti,2050,bau,bws,Dom,1.57333589569529,97,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
BGD,Bangladesh,2030,bau,bws,One,1.57311806318221,83,1,Low - Medium (10-20%),Asia,South Asia
HTI,Haiti,2030,bau,bws,Tot,1.57288540888316,96,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
SVK,Slovakia,2030,bau,bws,Dom,1.57279683123011,93,1,Low - Medium (10-20%),Europe,Europe & Central Asia
HTI,Haiti,2030,bau,bws,Liv,1.57256652085856,87,1,Low - Medium (10-20%),Americas,Latin America & Caribbean
CAN,Canada,2080,opt,bws,Ind,1.57226210976097,100,1,Low - Medium (10-20%),Americas,North America
FIN,Finland,2080,opt,bws,Irr,1.57137038332543,105,1,Low - Medium (10-20%),Europe,Europe & Central Asia
VNM,Vietnam,2030,opt,bws,One,1.57074091492775,85,1,Low - Medium (10-20%),Asia,East Asia & Pacific
BLR,Belarus,2080,pes,bws,One,1.5703074953083,99,1,Low - Medium (10-20%),Europe,Europe & Central Asia
SRB,Serbia,2030,pes,bws,One,1.56987023916094,87,1,Low - Medium (10-20%),Europe,Europe & Central Asia
